web-scraper-order,web-scraper-start-url,Types_habits,Prix,Adresse,Image_lien,Image_lien-href
"1739226162-119","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements bébé","Prix sur demande","Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-4624772"
"1739226162-120","https://sn.coinafrique.com/categorie/vetements-enfants","Grenouillère","Prix sur demande","Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-4623255"
"1739226162-121","https://sn.coinafrique.com/categorie/vetements-enfants","Tenue anniversaire enfant","Prix sur demande","Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-anniversaire-enfant-4623058"
"1739226162-122","https://sn.coinafrique.com/categorie/vetements-enfants","Robes enfant","15 000CFA","Medina, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-4623032"
"1739226162-123","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfant","Prix sur demande","Colobane, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-4615109"
"1739226162-124","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble filles","5 000CFA","Sicap Liberté, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-filles-4615094"
"1739226162-125","https://sn.coinafrique.com/categorie/vetements-enfants","Coffret naissance","15 000CFA","Sipres, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/vetements-enfants/coffret-naissance-4608080"
"1739226162-126","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant","9 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4607426"
"1739226162-127","https://sn.coinafrique.com/categorie/vetements-enfants","Grenouillère","3 500CFA","Dieuppeul-Derklé, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-4606506"
"1739226162-128","https://sn.coinafrique.com/categorie/vetements-enfants","Pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-friperie-enfants-4604387"
"1739226162-129","https://sn.coinafrique.com/categorie/vetements-enfants","Pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-friperie-enfants-4604385"
"1739226162-130","https://sn.coinafrique.com/categorie/vetements-enfants","Pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-friperie-enfants-4604379"
"1739226162-131","https://sn.coinafrique.com/categorie/vetements-enfants","Pantalon enfant friperie","3 000CFA","Colobane, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-enfant-friperie-4604378"
"1739226162-132","https://sn.coinafrique.com/categorie/vetements-enfants","Blouson enfants","8 500CFA","Colobane, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfants-4556181"
"1739226162-133","https://sn.coinafrique.com/categorie/vetements-enfants","Robe bébé 0 - 9 mois","2 000CFA","Thies, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/robe-bebe-0-9-mois-4588746"
"1739226162-134","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements pour bébé","500CFA","Sicap Liberté, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-bebe-4585357"
"1739226162-135","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble blouson pour fille","4 000CFA","Thies, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-blouson-pour-fille-4577293"
"1739226162-136","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfant","8 500CFA","Keur Massar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4571573"
"1739226162-137","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfant","8 500CFA","Keur Massar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4571570"
"1739226162-138","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfant","10 000CFA","Keur Massar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4571564"
"1739226162-139","https://sn.coinafrique.com/categorie/vetements-enfants","Vetements  enfants","8 000CFA","Colobane, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4519620"
"1739226162-140","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","6 000CFA","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4512928"
"1739226162-141","https://sn.coinafrique.com/categorie/vetements-enfants","Vetement enfants","8 000CFA","Colobane, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-4510412"
"1739226162-142","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfants","8 000CFA","Colobane, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4510416"
"1739226162-143","https://sn.coinafrique.com/categorie/vetements-enfants","Blouson pour enfant 4 - 15 ans","8 000CFA","Colobane, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfant-4-15-ans-4505009"
"1739226162-144","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble blouson pour fille","5 500CFA","Thies, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-blouson-pour-fille-4538922"
"1739226162-145","https://sn.coinafrique.com/categorie/vetements-enfants","Blouson pour fille","6 000CFA","Almadies, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-fille-4527014"
"1739226162-146","https://sn.coinafrique.com/categorie/vetements-enfants","Pull enfant avec capuche","5 000CFA","Thies, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/pull-enfant-avec-capuche-4522850"
"1739226162-147","https://sn.coinafrique.com/categorie/vetements-enfants","Pull pour enfant","5 000CFA","Thies, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/pull-pour-enfant-4522837"
"1739226162-148","https://sn.coinafrique.com/categorie/vetements-enfants","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-4517974"
"1739226162-149","https://sn.coinafrique.com/categorie/vetements-enfants","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-4516547"
"1739226162-150","https://sn.coinafrique.com/categorie/vetements-enfants","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-4513354"
"1739226162-151","https://sn.coinafrique.com/categorie/vetements-enfants","Blouson enfant","5 000CFA","Yoff, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-4511874"
"1739226162-152","https://sn.coinafrique.com/categorie/vetements-enfants","Blouson enfant","5 500CFA","Yoff, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-4511870"
"1739226162-153","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfants 2 - 6ans","8 000CFA","Colobane, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2-6ans-4464056"
"1739226162-154","https://sn.coinafrique.com/categorie/vetements-enfants","Caleçons garçon","6 000CFA","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/calecons-garcon-4483580"
"1739226162-155","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","Prix sur demande","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4455065"
"1739226162-156","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble veste pour enfant","23 000CFA","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-veste-pour-enfant-4479762"
"1739226162-157","https://sn.coinafrique.com/categorie/vetements-enfants","Boxers fillette","6 500CFA","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/boxers-fillette-4471141"
"1739226162-158","https://sn.coinafrique.com/categorie/vetements-enfants","Slips enfants","7 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/slips-enfants-4467057"
"1739226162-159","https://sn.coinafrique.com/categorie/vetements-enfants","Polos  Lacoste enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/polos-lacoste-enfants-4394815"
"1739226162-160","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4394813"
"1739226162-161","https://sn.coinafrique.com/categorie/vetements-enfants","Jeans  pour enfants","6 000CFA","Colobane, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/jeans-pour-enfants-4397937"
"1739226162-162","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant","15 000CFA","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4430601"
"1739226162-163","https://sn.coinafrique.com/categorie/vetements-enfants","Robe de prière enfant","2 500CFA","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-priere-enfant-4421455"
"1739226162-164","https://sn.coinafrique.com/categorie/vetements-enfants","Bambinerie enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/bambinerie-enfant-4416818"
"1739226162-165","https://sn.coinafrique.com/categorie/vetements-enfants","Pantalon pour enfants","2 500CFA","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-pour-enfants-4405127"
"1739226162-166","https://sn.coinafrique.com/categorie/vetements-enfants","Polo Lacoste enfant","1 500CFA","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/polo-lacoste-enfant-4405119"
"1739226162-167","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","13 000CFA","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4402991"
"1739226162-168","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble 2 pièces pour fille","14 000CFA","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-2-pieces-pour-fille-4402284"
"1739226162-169","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements fille","4 000CFA","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-fille-4350530"
"1739226162-170","https://sn.coinafrique.com/categorie/vetements-enfants","Short enfant","Prix sur demande","Colobane, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/short-enfant-4381693"
"1739226162-171","https://sn.coinafrique.com/categorie/vetements-enfants","Robe enfant","9 300CFA","Ngor, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4342288"
"1739226162-172","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfants","Prix sur demande","Colobane, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4375138"
"1739226162-173","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfant","Prix sur demande","Colobane, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4375129"
"1739226162-174","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements friperies  enfant","Prix sur demande","Colobane, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperies-enfant-4375124"
"1739226162-175","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble vêtement enfant","15 300CFA","Ngor, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetement-enfant-4340725"
"1739226162-176","https://sn.coinafrique.com/categorie/vetements-enfants","T-shirt","9 000CFA","Ngor, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/t-shirt-4340716"
"1739226162-177","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfant","6 500CFA","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4333845"
"1739226162-178","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfants","6 500CFA","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-4330580"
"1739226162-179","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement  enfant","Prix sur demande","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4330576"
"1739226162-180","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4327566"
"1739226162-181","https://sn.coinafrique.com/categorie/vetements-enfants","Maillot enfant","2 000CFA","Thies, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/maillot-enfant-4344836"
"1739226162-182","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfants","2 000CFA","Colobane, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4314416"
"1739226162-183","https://sn.coinafrique.com/categorie/vetements-enfants","Couette bébé","Prix sur demande","HLM, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/couette-bebe-4338195"
"1739226162-184","https://sn.coinafrique.com/categorie/vetements-enfants","Djellaba enfants","8 500CFA","Colobane, Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfants-4288629"
"1739226162-185","https://sn.coinafrique.com/categorie/vetements-enfants","Pyjama bébé","6 000CFA","Dakar, Sénégal","favorite_border1année","https://sn.coinafrique.com/annonce/vetements-enfants/pyjama-bebe-4316063"
